* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 06.09.2021 20:34:23
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Spaceship L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
13472.794	80.742	-123.177
13668.760	81.817	-116.642
13867.577	83.215	-110.503
14069.285	84.835	-104.962
14273.928	86.646	-100.415
14481.547	88.728	-97.762
14692.186	91.089	-98.833
14905.889	93.402	-106.704
15122.700	94.991	-123.854
15342.664	95.251	-146.861
15565.829	94.134	-166.393
15792.239	92.216	-176.957
16021.942	90.289	179.958
16254.986	88.783	-178.950
16491.422	87.727	-175.902
16731.295	87.061	-172.084
16974.656	86.798	-168.209
17221.559	87.012	-164.925
17472.053	87.775	-163.239
17726.189	89.093	-165.106
17984.021	90.650	-173.975
18245.605	91.691	166.896
18510.994	91.418	140.450
18780.242	89.562	116.764
19053.408	86.536	102.036
19330.547	83.052	94.550
19611.715	79.670	90.721
19896.975	76.983	88.734
